input_company_name,input_main_country,input_main_region,input_main_city,company_name,main_country,main_region,main_city,long_description,main_industry,website_domain,website_url,country_match,region_match,city_match,name_keyword_match,name_count_keyword,description_keyword_match
estel technologies private limited,india,haryana,gurugram district,estel technologies,india,haryana,gurugram,"our relentless pursuit of innovation and excellence has resulted in a track record of remarkable achievements and industry recognitions. serving over 600 million people globally. processing more than 39 million+ transactions daily. delivered world's largest e-topup platform. complete control over digital distribution network and channels providing end-to-end visibility and tools to monitor and stimulate distribution agent performance. by leveraging advanced analytics, telecom companies can gain valuable insights from their data and make informed decisions to drive business growth and success. designed to empower businesses across the globe, our extensive range of cutting-edge digital payment and telecom solutions cater to the unique needs of mobile network operators, banks, retailers, and other businesses. discover how our innovative offerings can help you unlock new opportunities, drive growth, and stay ahead in the ever-evolving digital landscape. bridging the gap between the unbanked and financial services by offering accessible, affordable, and user-friendly solutions, fostering economic growth and empowering individuals and communities globally.",banks & financial services,esteltelecom.com,https://esteltelecom.com/,True,True,False,True,3,False
eutelsat s.a.,france,ile-de-france,paris,eutelsat igo,france,ile-de-france,paris,"the european telecommunications satellite organization (eutelsat igo) is an intergovernmental organisation consisting of 49 member states. it is headquartered in paris, france. the mission of eutelsat igo is to maintain the rights to use radio frequencies and orbital locations which were assigned collectively to the member states by the international telecommunication union (itu) and to oversee the operations of eutelsat s.a. so as to ensure that the company complies with the international eutelsat convention. eutelsat igo plays an active role within the global telecommunications community and is a key actor in the satellite business sector.",associations,eutelsatigo.int,https://www.eutelsatigo.int/en/home/,True,True,True,True,6,True
eutelsat s.a.,france,ile-de-france,paris,eutelsat asia,france,ile-de-france,paris,"eutelsat provides satellite-based video, business and broadband networks and mobile services to telecommunication operators and broadcasters.",telecommunication services,,,True,True,True,True,6,True
ework group ab (publ),sweden,stockholm county,stockholm,ework group,sweden,stockholm county,stockholm,"we form successful collaborations, connecting clients and partners & professionals in partnerships, by bridging brilliant minds to great ideas, for the benefit of individuals, organizations and society. bridging, not broking, is the future of work and the future of business. looking for talent solutions. discover our range of solutions and learn more about how we can help develop your business. we help companies and organizations find the professionals they need and manage them during the entire project lifecycle, ensuring optimal conditions. we streamline your recruitment processes with a tailored partnership that seamlessly integrates with your hr or talent acquisition team. we manage the entire talent workflow, including sourcing, contracting, on-boarding, time reporting, invoicing and off-boarding. we optimize your talent management strategies with dedicated expertise assisting you in strengthening your talent management practices. ework's comprehensive approach to managing an organization's workforce focusing on the entire talent pool.",hr services,eworkgroup.com,https://www.eworkgroup.com/,True,True,True,True,4,True
ework nordic aps,denmark,capital region of denmark,copenhagen,nordic medical solutions scandinavia,denmark,capital region of denmark,copenhagen,"the information is used to track and analyze user behavior, to meet the individual user needs and to deliver targeted advertising. nordic medical solutions scandinavia is a customer-focused one-stop shop selling medical devices and skincare products to aesthetic clinics in scandinavia. with extensive experience in the aesthetic industry, we exclusively collaborate with authorized medical healthcare providers including doctors, nurses, and dentists. our main goal is to supply a broad selection of the most demanded brands to our customers at highly competitive prices. all our products are 100% authentic and the medical devices are ce-certified. in addition to our product selection, we are committed to adding value to our customers' businesses through ongoing medical education and annual training sessions with industry-leading experts. we believe that offering effective and fast communication to our business partners is key to a strong cooperation. we're a customer-focused. company specialized in aesthetics.",medical equipment & supplies,nordicmss.com,https://nordicmss.com/,True,True,True,True,2,True
ework nordic aps,denmark,capital region of denmark,copenhagen,nordic medical solutions,denmark,capital region of denmark,copenhagen,"the information is used to track and analyze user behavior, to meet the individual user needs and to deliver targeted advertising. at nordic medical solutions, we specialize in providing high-quality aesthetic medical devices and skincare at the most competitive prices on the market. with years of industry experience, we understand the unique needs of our customers and offer authentic products with large stock availability and fast, reliable worldwide shipping. as a trusted b2b wholesaler, we provide an extensive range of premium products, including dermal fillers, skincare treatments, and medical supplies, manufactured by leading international brands. by focusing on long-term partnerships, competitive pricing, and exceptional customer service, we are committed to supporting your business growth with dependable solutions. our mission is to provide high-quality aesthetic medical devices and skincare, backed by exceptional service, competitive pricing, and reliable solutions that drive growth and success for our customers.",medical equipment & supplies,nordicms.com,https://www.nordicms.com/,True,True,True,True,2,True
exfo ltd.,finland,north ostrobothnia,oulu,exfo finland oy.,finland,north ostrobothnia,oulu,,software & it services,,,True,True,True,True,1,False
express publications (pvt.) limited,pakistan,,,al huda publications,pakistan,islamabad capital territory,islamabad,"al-huda publications (pvt.) limited (appl) endeavors to convey the message of holy qur'an to all mankind through its wide range of product line like islamic books, pamphlets, dua cards, booklets and posters etc. translations of these products in different languages are also available. sd cards and mobile apps of qur’anic recitations, translation and commentary, hadith and seerah of the prophet (saw), masnun supplications and other matters pertaining to everyday life are also available to masses.",book publishers,alhudapublications.org,http://alhudapublications.org/,True,False,False,True,2,True
extenda retail as avd oslo,norway,vestfold og telemark,tønsberg,extendago,norway,vestfold og telemark,tønsberg,extendago enables retailers to accelerate success by streamlining in-store processes. how. we’re help,banks & financial services,extendago.com,https://www.extendago.com/,True,True,True,True,2,True
f5 networks limited,united kingdom,england,chertsey,f5 ecc limited,united kingdom,england,bourne,"the experts in diagnosing and restoring turbo, dpf and engine performance, efficiency and reducing emissions for public, trade and fleet across the east midlands region. engine carbon clean east midlands (f5ecc) is imi certified, which. trusted trader approved and also a member of the federation of small businesses. we cover all east midlands counties: derbyshire, leicestershire, lincolnshire, nottinghamshire, northamptonshire and rutland, plus the north of cambridgeshire. a fully insured mobile service suitable for all combustion engines running petrol, diesel or lpg, no matter what age, engine size or mileage.",auto services,f5ecc.com,https://www.f5ecc.com/,True,True,False,True,2,True
falck danmark a/s,denmark,capital region of denmark,copenhagen,falck,denmark,capital region of denmark,copenhagen,"falck a/s is a danish multinational corporation with activities in most areas of europe and representation on five continents. it has four business areas: healthcare, assistance, safety services and emergency assistance. the firm has 25,000 employees in 26 countries. the company's current ceo is jakob riis.",hospitals & clinics,falck.com,https://www.falck.com/,True,True,True,True,4,True
